client_id,channel_id,contact_day,contact_month,duration_sec,contacts_count,subscribed
18513,1,31,7,309,4,false
18514,1,31,7,51,36,false
18515,1,31,7,158,7,false
18516,1,31,7,57,4,false
18517,1,31,7,829,4,true
18518,1,31,7,367,4,false
18519,1,31,7,612,4,true
18520,2,31,7,26,15,false
18521,1,31,7,372,2,false
18522,1,31,7,25,8,false
18523,1,31,7,184,2,false
18524,1,31,7,284,4,false
18525,1,31,7,187,2,false
18526,1,31,7,128,2,false
18527,1,31,7,171,4,false
18528,1,31,7,192,3,false
18529,1,31,7,150,4,false
18530,1,31,7,124,5,false
18531,1,31,7,249,4,false
18532,1,31,7,644,12,true
18533,1,31,7,74,4,false
18534,1,31,7,119,6,false
18535,2,31,7,88,10,false
18536,1,31,7,434,4,false
18537,1,31,7,288,2,false
18538,1,31,7,305,6,false
18539,1,31,7,109,8,false
18540,1,31,7,388,4,false
18541,1,31,7,1461,6,true
18542,1,31,7,155,13,false
18543,2,31,7,172,6,false
18544,1,31,7,465,4,false
18545,1,31,7,166,4,false
18546,1,31,7,716,9,false
18547,2,31,7,33,13,false
18548,1,31,7,266,11,false
18549,1,31,7,99,13,false
18550,1,31,7,228,4,false
18551,2,31,7,36,4,false
18552,1,31,7,180,5,false
18553,1,31,7,74,6,false
18554,1,31,7,249,3,false
18555,1,31,7,222,4,false
18556,1,31,7,63,21,false
18557,1,31,7,361,4,true
18558,1,31,7,294,5,false
18559,1,31,7,247,4,false
18560,1,31,7,841,4,false
18561,1,31,7,223,1,false
18562,1,31,7,786,2,false
18563,1,31,7,180,1,false
18564,1,31,7,92,3,false
18565,1,31,7,300,1,false
18566,1,31,7,66,1,false
18567,1,31,7,391,1,false
18568,1,31,7,155,3,false
18569,1,31,7,86,1,false
18570,1,31,7,81,5,false
18571,1,31,7,151,13,false
18572,1,31,7,345,1,false
18573,1,31,7,94,3,false
18574,1,31,7,843,1,false
18575,1,31,7,81,1,false
18576,1,31,7,70,1,false
18577,1,31,7,75,3,false
18578,1,31,7,292,1,false
18579,1,31,7,107,15,false
18580,1,31,7,198,3,false
18581,1,31,7,81,3,false
18582,1,31,7,73,1,false
18583,1,31,7,241,4,false
18584,1,31,7,297,1,false
18585,1,31,7,1739,7,false
18586,2,31,7,345,1,false
18587,1,31,7,166,1,false
18588,2,31,7,28,1,false
18589,1,31,7,119,1,false
18590,1,31,7,209,1,false
18591,2,31,7,733,1,false
18592,1,31,7,44,5,false
18593,1,31,7,18,33,false
18594,2,31,7,444,6,false
18595,1,31,7,744,8,false
18596,1,31,7,196,4,false
18597,2,31,7,190,4,false
18598,1,31,7,245,5,false
18599,1,31,7,22,4,false
18600,2,31,7,13,16,false
18601,1,31,7,22,27,false
18602,1,31,7,59,2,false
18603,2,31,7,27,16,false
18604,1,31,7,25,36,false
18605,1,31,7,108,13,false
18606,1,31,7,134,2,false
18607,1,31,7,58,2,false
18608,1,31,7,32,21,false
18609,1,31,7,88,14,false
18610,2,31,7,91,4,false
18611,1,31,7,90,5,false
18612,2,31,7,37,7,false
18613,1,31,7,20,31,false
18614,1,31,7,18,22,false
18615,1,31,7,88,5,false
18616,1,31,7,66,34,false
18617,1,31,7,33,39,false
18618,2,31,7,18,9,false
18619,1,31,7,11,20,false
18620,1,31,7,64,20,false
18621,1,31,7,70,3,false
18622,1,31,7,37,20,false
18623,2,31,7,51,21,false
18624,1,31,7,24,18,false
18625,1,31,7,21,2,false
18626,1,31,7,1212,4,true
18627,1,31,7,20,3,false
18628,1,31,7,294,3,false
18629,2,31,7,65,4,false
18630,1,31,7,162,5,false
18631,1,31,7,70,5,false
18632,1,31,7,69,27,false
18633,1,31,7,12,22,false
18634,1,31,7,77,3,false
18635,1,31,7,17,28,false
18636,1,31,7,632,18,false
18637,1,31,7,393,3,false
18638,1,31,7,12,28,false
18639,2,31,7,14,20,false
18640,1,31,7,22,7,false
18641,2,31,7,454,19,false
18642,1,31,7,10,3,false
18643,1,31,7,89,5,false
18644,1,31,7,11,3,false
18645,2,31,7,166,8,false
18646,2,31,7,37,33,false
18647,1,31,7,48,3,false
18648,1,31,7,67,3,false
18649,1,31,7,58,6,false
18650,2,31,7,40,3,false
18651,1,31,7,350,5,false
18652,1,31,7,195,3,false
18653,1,31,7,8,27,false
18654,1,31,7,74,2,false
18655,1,31,7,164,3,false
18656,1,31,7,109,5,false
18657,2,31,7,55,7,false
18658,1,31,7,126,5,false
18659,1,31,7,17,20,false
18660,1,31,7,530,3,false
18661,1,31,7,16,43,false
18662,1,31,7,14,32,false
18663,1,31,7,27,2,false
18664,1,31,7,153,20,false
18665,1,31,7,369,5,false
18666,1,31,7,88,3,false
18667,1,31,7,69,3,false
18668,2,31,7,43,34,false
18669,1,31,7,8,23,false
18670,1,31,7,7,2,false
18671,1,31,7,106,31,false
18672,1,31,7,255,2,false
18673,1,31,7,84,2,false
18674,2,31,7,251,5,false
18675,1,31,7,138,3,false
18676,1,31,7,30,36,false
18677,1,31,7,70,13,false
18678,1,31,7,68,5,false
18679,1,31,7,21,17,false
18680,1,31,7,9,19,false
18681,2,31,7,56,9,false
18682,2,31,7,16,4,false
18683,2,31,7,237,9,false
18684,1,31,7,58,4,false
18685,1,31,7,36,6,false
18686,1,31,7,115,5,false
18687,1,31,7,56,30,false
18688,1,31,7,189,3,false
18689,2,31,7,114,6,false
18690,1,31,7,213,3,false
18691,1,31,7,122,9,false
18692,1,31,7,368,7,false
18693,1,31,7,99,4,false
18694,2,31,7,21,24,false
18695,1,31,7,1007,9,true
18696,1,31,7,135,3,false
18697,1,31,7,58,36,false
18698,1,31,7,35,29,false
18699,2,31,7,14,29,false
18700,1,31,7,48,4,false
18701,1,31,7,68,2,false
18702,2,31,7,22,5,false
18703,2,31,7,5,3,false
18704,1,31,7,35,16,false
18705,2,31,7,21,38,false
18706,1,31,7,5,3,false
18707,2,31,7,6,2,false
18708,1,31,7,40,10,false
18709,2,31,7,7,3,false
18710,1,31,7,46,28,false
18711,1,31,7,39,10,false
18712,2,31,7,350,15,false
18713,2,31,7,7,4,false
18714,1,31,7,65,50,false
18715,1,31,7,37,10,false
18716,1,31,7,470,4,false
18717,1,31,7,124,10,false
18718,1,31,7,576,10,false
18719,1,31,7,10,6,false
18720,1,31,7,101,10,false
18721,1,31,7,108,5,false
18722,1,31,7,67,6,false
18723,2,31,7,58,13,false
18724,1,31,7,113,6,false
18725,1,31,7,40,29,false
18726,2,31,7,16,9,false
18727,1,31,7,71,4,false
18728,2,31,7,10,2,false
18729,2,31,7,94,15,false
18730,1,31,7,24,16,false
18731,1,31,7,18,7,false
18732,1,31,7,77,5,false
18733,1,31,7,747,4,false
18734,1,31,7,299,3,false
18735,2,31,7,25,8,false
18736,2,31,7,42,5,false
18737,2,31,7,1039,9,true
18738,1,31,7,40,10,false
18739,1,31,7,10,22,false
18740,1,31,7,9,23,false
18741,1,31,7,70,29,false
18742,1,31,7,92,4,false
18743,2,31,7,130,8,false
18744,1,31,7,644,2,false
18745,1,31,7,18,44,false
18746,1,31,7,38,25,false
18747,1,31,7,83,4,false
18748,1,31,7,8,17,false
18749,1,31,7,28,5,false
18750,1,31,7,14,35,false
18751,1,31,7,8,30,false
18752,2,31,7,214,3,false
18753,1,31,7,258,8,false
18754,1,31,7,120,3,false
18755,1,31,7,248,5,false
18756,1,31,7,536,8,false
18757,1,31,7,18,15,false
18758,1,31,7,30,13,false
18759,1,31,7,90,13,false
18760,1,31,7,11,5,false
18761,1,31,7,78,23,false
18762,2,31,7,50,7,false
18763,1,31,7,61,4,false
18764,1,31,7,33,14,false
18765,2,31,7,9,16,false
18766,1,31,7,5,2,false
18767,2,31,7,29,4,false
18768,1,31,7,5,3,false
18769,1,31,7,12,10,false
18770,1,31,7,68,3,false
18771,2,31,7,182,6,false
18772,1,31,7,1142,5,true
18773,1,31,7,544,5,false
18774,1,31,7,22,8,false
18775,2,31,7,576,20,false
18776,1,31,7,6,13,false
18777,1,31,7,420,9,false
18778,1,31,7,55,17,false
18779,2,31,7,15,25,false
18780,1,31,7,76,5,false
18781,1,31,7,1721,5,true
18782,1,31,7,137,6,false
18783,1,31,7,34,32,false
18784,2,31,7,39,3,false
18785,1,31,7,85,3,false
18786,2,31,7,31,3,false
18787,1,31,7,12,3,false
18788,1,31,7,9,31,false
18789,1,31,7,57,34,false
18790,1,31,7,43,3,false
18791,1,31,7,45,3,false
18792,1,31,7,22,8,false
18793,1,31,7,84,7,false
18794,1,31,7,17,3,false
18795,2,31,7,77,13,false
18796,1,31,7,28,25,false
18797,1,31,7,34,5,false
18798,1,31,7,48,3,false
18799,2,31,7,29,16,false
18800,1,31,7,27,17,false
18801,1,31,7,652,7,false
18802,1,31,7,110,3,false
18803,1,31,7,19,13,false
18804,2,31,7,41,6,false
18805,1,31,7,6,10,false
18806,1,31,7,9,10,false
18807,1,31,7,12,5,false
18808,1,31,7,14,6,false
18809,1,31,7,143,4,false
18810,2,31,7,11,6,false
18811,2,31,7,35,11,false
18812,2,31,7,1032,4,true
18813,1,31,7,153,4,false
18814,1,31,7,73,8,false
18815,2,31,7,135,3,false
18816,1,31,7,50,11,false
18817,1,31,7,45,29,false
18818,1,31,7,7,22,false
18819,1,31,7,107,3,false
18820,1,31,7,127,4,false
18821,1,31,7,16,27,false
18822,1,31,7,29,10,false
18823,1,31,7,649,3,false
18824,1,4,8,148,1,false
18825,1,4,8,78,1,false
18826,1,4,8,124,1,false
18827,1,4,8,491,1,false
18828,1,4,8,156,1,false
18829,1,4,8,160,1,false
18830,1,4,8,531,1,false
18831,1,4,8,75,1,false
18832,1,4,8,74,1,false
18833,1,4,8,272,1,false
18834,1,4,8,222,1,false
18835,1,4,8,311,1,false
18836,1,4,8,163,1,false
18837,1,4,8,89,1,false
18838,1,4,8,53,1,false
18839,1,4,8,71,1,false
18840,1,4,8,96,1,false
18841,1,4,8,227,1,false
18842,1,4,8,81,1,false
18843,1,4,8,59,1,false
18844,1,4,8,436,1,false
18845,1,4,8,157,1,false
18846,1,4,8,498,1,false
18847,1,4,8,240,1,false
18848,1,4,8,147,1,false
18849,1,4,8,846,1,true
18850,1,4,8,164,1,false
18851,1,4,8,117,1,false
18852,1,4,8,209,1,false
18853,1,4,8,160,1,false
18854,1,4,8,53,1,false
18855,1,4,8,243,1,false
18856,1,4,8,103,1,false
18857,1,4,8,629,1,false
18858,1,4,8,79,1,false
18859,1,4,8,148,1,false
18860,1,4,8,70,1,false
18861,1,4,8,869,1,false
18862,1,4,8,68,1,false
18863,1,4,8,157,1,false
18864,3,4,8,94,1,false
18865,1,4,8,149,1,false
18866,1,4,8,151,1,false
18867,1,4,8,302,2,false
18868,1,4,8,408,1,false
18869,1,4,8,270,1,false
18870,1,4,8,139,1,false
18871,1,4,8,148,1,false
18872,1,4,8,73,1,false
18873,1,4,8,136,2,false
18874,3,4,8,130,1,false
18875,1,4,8,167,2,false
18876,1,4,8,252,1,false
18877,1,4,8,144,1,false
18878,1,4,8,174,1,false
18879,1,4,8,39,1,false
18880,1,4,8,142,2,false
18881,1,4,8,340,1,false
18882,1,4,8,86,1,false
18883,1,4,8,417,1,false
18884,1,4,8,119,2,false
18885,1,4,8,870,1,true
18886,1,4,8,200,1,false
18887,1,4,8,121,2,false
18888,1,4,8,272,1,false
18889,1,4,8,145,1,false
18890,1,4,8,200,1,false
18891,1,4,8,343,1,false
18892,1,4,8,96,1,false
18893,2,4,8,152,2,false
18894,1,4,8,134,1,false
18895,1,4,8,1165,1,true
18896,1,4,8,329,1,false
18897,1,4,8,81,1,false
18898,1,4,8,198,1,false
18899,1,4,8,93,1,false
18900,1,4,8,307,1,false
18901,3,4,8,64,1,false
18902,1,4,8,138,1,false
18903,1,4,8,79,1,false
18904,1,4,8,58,1,false
18905,1,4,8,68,1,false
18906,1,4,8,226,1,false
18907,1,4,8,413,1,false
18908,1,4,8,679,1,false
18909,1,4,8,160,1,false
18910,1,4,8,315,1,false
18911,1,4,8,20,4,false
18912,1,4,8,282,2,false
18913,1,4,8,488,2,false
18914,1,4,8,824,2,false
18915,1,4,8,506,1,false
18916,1,4,8,166,2,false
18917,1,4,8,134,2,false
18918,1,4,8,432,1,false
18919,1,4,8,295,1,false
18920,1,4,8,1110,1,true
18921,1,4,8,184,1,false
18922,1,4,8,166,2,false
18923,1,4,8,422,1,false
18924,1,4,8,266,2,false
18925,1,4,8,46,1,false
18926,1,4,8,143,1,false
18927,1,4,8,226,1,false
18928,1,4,8,454,1,false
18929,1,4,8,416,2,false
18930,1,4,8,69,2,false
18931,1,4,8,155,1,false
18932,1,4,8,115,1,false
18933,1,4,8,68,1,false
18934,1,4,8,122,1,false
18935,1,4,8,204,2,false
18936,1,4,8,273,1,false
18937,1,4,8,653,2,false
18938,1,4,8,226,1,false
18939,1,4,8,255,1,false
18940,1,4,8,149,1,false
18941,1,4,8,58,2,false
18942,1,4,8,86,4,false
18943,1,4,8,91,1,false
18944,1,4,8,108,1,false
18945,1,4,8,112,1,false
18946,1,4,8,104,1,false
18947,1,4,8,165,2,false
18948,1,4,8,357,2,false
18949,1,4,8,282,1,false
18950,1,4,8,144,3,false
18951,1,4,8,341,2,false
18952,1,4,8,115,1,false
18953,1,4,8,121,1,false
18954,1,4,8,322,1,false
18955,1,4,8,154,2,false
18956,1,4,8,333,1,false
18957,1,4,8,1486,1,true
18958,1,4,8,143,1,false
18959,1,4,8,135,3,false
18960,1,4,8,182,3,false
18961,1,4,8,173,2,false
18962,1,4,8,136,3,false
18963,1,4,8,328,2,false
18964,1,4,8,378,2,false
18965,1,4,8,230,1,false
18966,1,4,8,958,2,false
18967,1,4,8,99,2,false
18968,1,4,8,190,1,false
18969,1,4,8,170,2,false
18970,1,4,8,151,1,false
18971,1,4,8,190,3,false
18972,1,4,8,110,2,false
18973,1,4,8,281,3,false
18974,1,4,8,376,2,false
18975,1,4,8,67,8,false
18976,1,4,8,389,2,false
18977,1,4,8,91,2,false
18978,1,4,8,368,2,false
18979,1,4,8,299,2,false
18980,1,4,8,144,2,false
18981,1,4,8,146,3,false
18982,1,4,8,370,2,false
18983,1,4,8,230,3,false
18984,1,4,8,686,2,false
18985,1,4,8,597,2,false
18986,1,4,8,441,2,false
18987,1,4,8,857,2,false
18988,1,4,8,753,2,false
18989,1,4,8,410,4,false
18990,1,4,8,430,2,false
18991,1,4,8,251,3,false
18992,1,4,8,357,3,false
18993,1,4,8,211,3,false
18994,1,4,8,1488,2,true
18995,1,4,8,114,2,false
18996,1,4,8,428,2,false
18997,1,5,8,81,2,false
18998,1,5,8,133,2,false
18999,1,5,8,142,2,false
19000,1,5,8,603,3,true
19001,1,5,8,250,2,false
19002,1,5,8,125,3,false
19003,1,5,8,201,2,false
19004,1,5,8,377,3,false
19005,1,5,8,641,2,true
19006,1,5,8,98,1,false
19007,1,5,8,837,2,true
19008,1,5,8,222,1,false
19009,1,5,8,117,1,false
19010,1,5,8,314,1,false
19011,1,5,8,553,1,true
19012,1,5,8,114,1,false
19013,1,5,8,122,1,false
19014,1,5,8,306,1,false
19015,1,5,8,91,1,false
19016,1,5,8,36,1,false
19017,1,5,8,422,1,false
19018,1,5,8,537,1,false
19019,1,5,8,794,1,true
19020,1,5,8,145,1,false
19021,1,5,8,139,1,false
19022,1,5,8,241,1,false
19023,1,5,8,836,1,true
19024,1,5,8,269,1,false
19025,1,5,8,67,1,false
19026,1,5,8,148,1,false
19027,1,5,8,448,1,false
19028,1,5,8,162,1,false
19029,1,5,8,335,3,false
19030,1,5,8,140,1,false
19031,1,5,8,86,1,false
19032,1,5,8,224,1,false
19033,1,5,8,171,2,false
19034,1,5,8,67,1,false
19035,1,5,8,356,1,false
19036,1,5,8,130,2,false
19037,1,5,8,261,1,false
19038,1,5,8,1134,1,true
19039,1,5,8,155,1,false
19040,1,5,8,281,1,false
19041,1,5,8,113,2,false
19042,1,5,8,164,3,false
19043,1,5,8,91,5,false
19044,1,5,8,409,1,false
19045,1,5,8,1109,2,true
19046,1,5,8,607,3,true
19047,1,5,8,328,1,false
19048,1,5,8,88,1,false
19049,1,5,8,175,1,false
19050,1,5,8,124,1,false
19051,1,5,8,146,1,false
19052,1,5,8,97,1,false
19053,1,5,8,454,1,false
19054,1,5,8,54,1,false
19055,1,5,8,109,1,false
19056,1,5,8,114,1,false
19057,1,5,8,268,2,false
19058,1,5,8,115,1,false
19059,1,5,8,348,1,false
19060,1,5,8,155,1,false
19061,1,5,8,1536,1,true
19062,1,5,8,166,1,false
19063,2,5,8,1186,4,true
19064,1,5,8,197,1,false
19065,1,5,8,198,1,false
19066,1,5,8,111,1,false
19067,1,5,8,515,3,true
19068,1,5,8,123,1,false
19069,1,5,8,222,1,false
19070,1,5,8,790,1,false
19071,1,5,8,142,1,false
19072,1,5,8,122,1,false
19073,1,5,8,163,1,false
19074,1,5,8,183,1,false
19075,1,5,8,157,1,false
19076,1,5,8,406,1,false
19077,1,5,8,196,1,false
19078,1,5,8,159,1,false
19079,1,5,8,297,1,false
19080,1,5,8,229,2,false
19081,1,5,8,138,1,false
19082,1,5,8,231,1,false
19083,1,5,8,105,1,false
19084,1,5,8,238,2,false
19085,1,5,8,278,1,false
19086,1,5,8,264,2,false
19087,1,5,8,156,1,false
19088,1,5,8,68,1,false
19089,1,5,8,156,1,false
19090,1,5,8,286,1,false
19091,1,5,8,334,2,false
19092,1,5,8,95,2,false
19093,1,5,8,148,2,false
19094,1,5,8,124,4,false
19095,1,5,8,1092,1,true
19096,1,5,8,104,3,false
19097,1,5,8,195,2,false
19098,1,5,8,56,2,false
19099,1,5,8,297,1,false
19100,1,5,8,720,2,true
19101,1,5,8,231,1,false
19102,1,5,8,126,1,false
19103,1,5,8,67,4,false
19104,1,5,8,54,3,false
19105,1,5,8,202,1,false
19106,1,5,8,149,2,false
19107,1,5,8,683,2,false
19108,1,5,8,168,3,false
19109,1,5,8,203,2,false
19110,1,5,8,92,2,false
19111,1,5,8,176,1,false
19112,1,5,8,66,2,false
19113,1,5,8,935,1,true
19114,1,5,8,165,1,false
19115,1,5,8,1051,2,true
19116,1,5,8,493,1,false
19117,1,5,8,97,1,false
19118,1,5,8,1200,2,true
19119,1,5,8,176,2,false
19120,1,5,8,531,3,true
19121,1,5,8,231,2,false
19122,1,5,8,187,2,false
19123,1,5,8,141,2,false
19124,1,5,8,414,2,false
19125,1,5,8,143,3,false
19126,1,5,8,295,2,false
19127,1,5,8,68,2,false
19128,1,5,8,123,2,false
19129,1,5,8,766,2,true
19130,1,5,8,27,3,false
19131,1,5,8,229,2,false
19132,1,5,8,112,2,false
19133,1,5,8,104,1,false
19134,1,5,8,409,1,false
19135,1,5,8,1311,2,true
19136,1,5,8,223,1,false
19137,1,5,8,292,1,false
19138,1,5,8,166,2,false
19139,1,5,8,77,1,false
19140,1,5,8,287,1,false
19141,1,5,8,100,3,false
19142,1,5,8,109,4,false
19143,1,5,8,291,1,false
19144,1,5,8,307,1,false
19145,1,5,8,33,4,false
19146,1,5,8,239,1,false
19147,1,5,8,318,2,false
19148,1,5,8,80,1,false
19149,1,5,8,193,2,false
19150,1,5,8,153,1,false
19151,1,5,8,1113,1,false
19152,1,5,8,203,1,false
19153,1,5,8,344,1,false
19154,1,5,8,197,1,false
19155,1,5,8,155,3,false
19156,1,5,8,618,2,true
19157,1,5,8,196,2,false
19158,1,5,8,875,2,true
19159,1,5,8,445,3,false
19160,1,5,8,504,2,false
19161,1,5,8,425,2,false
19162,1,5,8,134,2,false
19163,1,5,8,56,2,false
19164,1,5,8,121,3,false
19165,1,5,8,214,3,false
19166,1,5,8,129,4,false
19167,1,5,8,211,2,false
19168,1,5,8,513,2,false
19169,1,5,8,371,3,false
19170,1,5,8,419,3,true
19171,1,5,8,210,2,false
19172,1,5,8,459,2,false
19173,1,5,8,648,2,false
19174,1,5,8,592,2,false
19175,1,5,8,263,2,false
19176,1,5,8,37,2,false
19177,1,5,8,332,2,false
19178,1,5,8,131,2,false
19179,1,5,8,1227,2,true
19180,1,5,8,608,2,false
19181,1,5,8,203,2,false
19182,1,5,8,295,2,false
19183,1,5,8,178,4,false
19184,1,5,8,371,2,false
19185,1,5,8,147,2,false
19186,1,5,8,307,4,false
19187,1,5,8,109,2,false
19188,1,5,8,78,2,false
19189,1,5,8,996,2,false
19190,1,6,8,157,4,false
19191,1,6,8,92,6,false
19192,1,6,8,115,4,false
19193,1,6,8,78,4,false
19194,2,6,8,116,6,false
19195,1,6,8,314,6,false
19196,1,6,8,91,4,false
19197,1,6,8,91,3,false
19198,1,6,8,384,6,false
19199,1,6,8,46,4,false
19200,1,6,8,212,3,false
19201,1,6,8,139,8,false
19202,1,6,8,1357,4,true
19203,1,6,8,66,7,false
19204,1,6,8,125,3,false
19205,1,6,8,376,3,false
19206,1,6,8,455,4,true
19207,1,6,8,146,5,false
19208,1,6,8,81,3,false
19209,1,6,8,205,3,false
19210,1,6,8,192,2,false
19211,1,6,8,152,2,false
19212,1,6,8,89,2,false
19213,1,6,8,406,2,true
19214,1,6,8,103,2,false
19215,1,6,8,84,4,false
19216,1,6,8,175,2,false
19217,1,6,8,113,3,false
19218,1,6,8,530,2,false
19219,1,6,8,273,2,false
19220,1,6,8,902,3,true
19221,1,6,8,158,3,false
19222,1,6,8,740,2,true
19223,1,6,8,86,2,false
19224,1,6,8,139,2,false
19225,1,6,8,347,2,false
19226,1,6,8,120,2,false
19227,1,6,8,80,2,false
19228,1,6,8,174,2,false
19229,1,6,8,140,3,false
19230,1,6,8,277,3,false
19231,1,6,8,898,2,false
19232,1,6,8,637,2,true
19233,1,6,8,142,2,false
19234,1,6,8,224,2,false
19235,1,6,8,254,2,false
19236,1,6,8,128,2,false
19237,1,6,8,189,2,false
19238,1,6,8,206,2,false
19239,1,6,8,90,2,false
19240,1,6,8,220,2,false
19241,1,6,8,311,2,false
19242,1,6,8,501,2,true
19243,1,6,8,209,2,false
19244,1,6,8,835,2,true
19245,1,6,8,50,2,false
19246,1,6,8,126,2,false
19247,1,6,8,58,4,false
19248,1,6,8,182,2,false
19249,1,6,8,499,2,false
19250,1,6,8,720,2,true
19251,1,6,8,113,4,false
19252,1,6,8,836,4,true
19253,1,6,8,439,6,false
19254,1,6,8,167,2,false
19255,1,6,8,102,2,false
19256,1,6,8,184,2,false
19257,1,6,8,159,2,false
19258,1,6,8,117,2,false
19259,1,6,8,181,2,false
19260,1,6,8,585,4,false
19261,1,6,8,139,2,false
19262,1,6,8,65,2,false
19263,1,6,8,490,2,true
19264,1,6,8,71,2,false
19265,1,6,8,358,2,false
19266,1,6,8,222,2,false
19267,1,6,8,163,2,false
19268,1,6,8,115,2,false
19269,1,6,8,99,4,false
19270,1,6,8,359,2,false
19271,1,6,8,211,4,false
19272,1,6,8,133,2,false
19273,1,6,8,131,3,false
19274,1,6,8,88,2,false
19275,1,6,8,164,2,false
19276,1,6,8,467,2,false
19277,1,6,8,225,2,false
19278,1,6,8,763,2,true
19279,1,6,8,184,2,false
19280,1,6,8,122,2,false
19281,1,6,8,123,2,false
19282,1,6,8,103,4,false
19283,1,6,8,649,4,true
19284,1,6,8,88,2,false
19285,1,6,8,293,6,false
19286,1,6,8,938,2,true
19287,1,6,8,931,4,false
19288,1,6,8,89,2,false
19289,1,6,8,221,12,false
19290,1,6,8,126,2,false
19291,1,6,8,166,2,false
19292,1,6,8,641,6,true
19293,1,6,8,165,2,false
19294,1,6,8,68,2,false
19295,1,6,8,127,2,false
19296,1,6,8,78,2,false
19297,1,6,8,302,4,false
19298,1,6,8,400,2,false
19299,1,6,8,375,2,false
19300,1,6,8,258,2,false
19301,1,6,8,738,2,true
19302,1,6,8,329,2,false
19303,1,6,8,119,2,false
19304,1,6,8,341,2,false
19305,1,6,8,181,2,false
19306,1,6,8,127,2,false
19307,1,6,8,124,2,false
19308,1,6,8,232,2,false
19309,1,6,8,224,2,false
19310,1,6,8,148,2,false
19311,1,6,8,174,4,false
19312,1,6,8,113,4,false
19313,1,6,8,68,4,false
19314,1,6,8,232,4,false
19315,1,6,8,376,4,false
19316,1,6,8,199,7,false
19317,1,6,8,150,4,false
19318,1,6,8,2191,2,false
19319,1,6,8,123,4,false
19320,1,6,8,185,4,false
19321,1,6,8,275,5,false
19322,1,6,8,388,8,false
19323,1,6,8,165,4,false
19324,1,6,8,89,2,false
19325,1,6,8,111,2,false
19326,1,6,8,160,4,false
19327,1,6,8,254,4,false
19328,1,6,8,1044,4,true
19329,1,6,8,244,2,false
19330,1,6,8,84,2,false
19331,1,6,8,499,2,false
19332,1,6,8,290,2,false
19333,1,6,8,136,2,false
19334,1,6,8,384,2,false
19335,1,6,8,732,2,false
19336,1,6,8,168,2,false
19337,1,6,8,482,2,true
19338,1,6,8,100,6,false
19339,1,6,8,136,4,false
19340,1,6,8,301,4,false
19341,1,6,8,391,4,false
19342,1,6,8,315,2,false
19343,1,6,8,184,2,false
19344,1,6,8,44,2,false
19345,1,6,8,411,2,false
19346,1,6,8,120,2,false
19347,1,6,8,188,4,false
19348,1,6,8,411,3,false
19349,1,6,8,72,4,false
19350,1,6,8,128,2,false
19351,1,6,8,135,2,false
19352,1,6,8,90,2,false
19353,1,6,8,102,2,false
19354,1,6,8,533,2,false
19355,1,6,8,265,2,false
19356,1,6,8,198,2,false
19357,1,6,8,64,2,false
19358,1,6,8,170,2,false
19359,1,6,8,438,2,false
19360,1,6,8,281,2,false
19361,1,6,8,601,2,false
19362,1,6,8,83,2,false
19363,1,6,8,39,9,false
19364,1,6,8,163,2,false
19365,1,6,8,252,2,false
19366,1,6,8,102,4,false
19367,1,6,8,131,2,false
19368,1,6,8,127,2,false
19369,1,6,8,168,3,false
19370,1,6,8,1249,4,true
19371,1,6,8,308,4,false
19372,1,6,8,196,2,false
19373,2,6,8,115,5,false
19374,1,6,8,851,6,false
19375,1,6,8,291,4,false
19376,1,6,8,64,4,false
19377,1,6,8,224,4,false
19378,1,6,8,996,1,true
19379,1,6,8,83,3,false
19380,1,6,8,499,4,false
19381,1,6,8,175,4,false
19382,1,6,8,536,1,false
19383,1,6,8,171,3,false
19384,1,6,8,203,7,false
19385,1,6,8,132,3,false
19386,1,6,8,588,3,false
19387,1,6,8,311,5,false
19388,1,6,8,175,1,false
19389,1,6,8,72,1,false
19390,1,6,8,101,1,false
19391,1,6,8,184,1,false
19392,1,6,8,147,1,false
19393,1,6,8,192,3,false
19394,1,6,8,275,1,false
19395,1,6,8,138,7,false
19396,1,6,8,269,3,false
19397,1,6,8,170,3,false
19398,1,6,8,377,2,false
19399,1,6,8,209,3,false
19400,1,6,8,276,3,false
19401,1,6,8,160,1,false
19402,1,6,8,459,3,false
19403,1,6,8,339,2,false
19404,1,6,8,70,2,false
19405,1,6,8,322,5,false
19406,1,6,8,54,3,false
19407,1,6,8,406,3,false
19408,1,6,8,386,2,false
19409,1,6,8,127,3,false
19410,2,6,8,276,3,false
19411,1,6,8,69,3,false
19412,1,6,8,286,3,false
19413,1,6,8,433,3,false
19414,1,6,8,292,2,false
19415,1,6,8,562,3,false
19416,1,6,8,543,4,false
19417,1,6,8,530,5,false
19418,1,6,8,685,2,false
19419,1,6,8,131,3,false
19420,1,6,8,258,7,false
19421,1,6,8,45,4,false
19422,1,6,8,492,2,false
19423,1,6,8,61,5,false
19424,1,6,8,227,3,false
19425,1,6,8,265,8,false
19426,1,6,8,79,3,false
19427,1,6,8,119,6,false
19428,1,6,8,426,3,false
19429,1,6,8,80,3,false
19430,1,6,8,307,3,false
19431,1,6,8,236,4,false
19432,1,6,8,105,6,false
19433,1,6,8,68,6,false
19434,1,6,8,275,9,false
19435,1,6,8,178,4,false
19436,1,6,8,226,5,false
19437,1,6,8,181,2,false
19438,2,6,8,244,3,false
19439,1,6,8,131,3,false
19440,1,6,8,132,2,false
19441,1,6,8,106,3,false
